"abstract","web_url","snippet","lead_paragraph","print_section","print_page","pub_date","_id","word_count","uri"
"Sheik Ali Khalifa al Sabah, Kuwait's oil minister, says OPEC will reconsider oil prices at June meeting (S)","https://www.nytimes.com/1979/04/18/archives/opec-move-on-prices-seen.html","Sheik Ali Khalifa al Sabah, Kuwait's oil minister, says OPEC will reconsider oil prices at June meeting (S)","KUWAIT, April 17 (AP) — Kuwait's oil minister, Sheik Ali Khalifa as Sabah, said today that members of the Organization of Petroleum Exporting Countries would reconsider oil prices when they meet here in June.","D","18","1979-04-18T05:00:00+0000","nyt://article/404e8677-da7a-5ac4-b5cd-eb6ce2a4f7b1",134,"nyt://article/404e8677-da7a-5ac4-b5cd-eb6ce2a4f7b1"
"Amer Jewish Cong Assoc Exec Dir Phil Baum lr scores Sec of State Vance for having provision of immigration law waived so that PLO spokesman Shafik al-Hout could tour US","https://www.nytimes.com/1979/04/18/archives/letters-riskbenefit-ratios-and-the-value-of-a-life.html","Amer Jewish Cong Assoc Exec Dir Phil Baum lr scores Sec of State Vance for having provision of immigration law waived so that PLO spokesman Shafik al-Hout could tour US","To the Editor:","A","22","1979-04-18T05:00:00+0000","nyt://article/f9fdd300-03d3-5b24-82b8-cfd5ed74681e",1913,"nyt://article/f9fdd300-03d3-5b24-82b8-cfd5ed74681e"
"editorial supports call for ‘Beefless Wednesdays’ but claims reason for high prices is shortage of cattle; urges consumers to give cattlemen chance to rebuild supplies","https://www.nytimes.com/1979/04/19/archives/keep-the-beef-boycott-within-bounds.html","editorial supports call for ‘Beefless Wednesdays’ but claims reason for high prices is shortage of cattle; urges consumers to give cattlemen chance to rebuild supplies","The recent climb of beef prices is truly astounding. In the first quarter of 1979, overall consumer prices rose at an annual rate of 11 percent and food in general rose 17 percent. But the price of steak went up 23 percent, round roast soared 72 percent and hamburger rocketed 110 percent. It's no surprise, then, that many shoppers have begun their own personal beef boycotts. And for those who haven't yet gotten the message, the campaign for Beefless Wednesdays, launched by consumer advisers in New York, New Jersey and elsewhere, is an idea with merit — but only if it does not turn into a more sweeping vendetta against the cattle industry.","A","22","1979-04-19T05:00:00+0000","nyt://article/d0a04882-71a0-52ea-a2f8-1d3f594c507a",461,"nyt://article/d0a04882-71a0-52ea-a2f8-1d3f594c507a"
"museum dir Thomas D Nicholson comments on show, which is joining art and science to give picture of everyday life in Pompeii (M)","https://www.nytimes.com/1979/04/20/archives/art-people-the-other-side-of-the-park.html","museum dir Thomas D Nicholson comments on show, which is joining art and science to give picture of everyday life in Pompeii (M)","SEEMS odd, does it, that after its appearance at three leading art museums outside New York, the “Pompeii A.D. 79” show will open here Sunday at the American Museum of — well, Natural History? Wouldn 't this assemblage of more real 300: Roman artifacts and art object from the buried cities of Pompeii and Herculaneum be more appropriate the blockbustering Metropolitan Mu seum of Art?","C","22","1979-04-20T05:00:00+0000","nyt://article/2fc3eebd-c81a-5037-80bd-ff2f5980dcbd",1031,"nyt://article/2fc3eebd-c81a-5037-80bd-ff2f5980dcbd"
"Prof Sidney Sufrin letter says US energy problem, as serious as it is, does not begin to equal problem of inflation","https://www.nytimes.com/1979/04/20/archives/letters-inflation-not-energy-is-problem-no-1.html","Prof Sidney Sufrin letter says US energy problem, as serious as it is, does not begin to equal problem of inflation","To the Editor:","A","30","1979-04-20T05:00:00+0000","nyt://article/ba4144ae-0c2f-5b3e-9245-552a10e34303",1999,"nyt://article/ba4144ae-0c2f-5b3e-9245-552a10e34303"
"Fed Comr for Petroleum Brigadier Muhammed Buhari claims current production ceiling, 2.5 million bbls a day, is dictated by existing facilities; others cite limited supply of trained Nigerians as more important factor; Natl Nigerian Petroleum Corp to follow Middle East's lead in writing service contracts for new high‐risk offshore and Chad basin drilling leases, under which foreign cos undertake entire cost of exploration and assume entire risk; chart showing price of Nigeria's premium crude; illus (M)","https://www.nytimes.com/1979/04/21/archives/nigerians-hail-rise-in-oil-price-but-officials-watch-world-demand.html","Fed Comr for Petroleum Brigadier Muhammed Buhari claims current production ceiling, 2.5 million bbls a day, is dictated by existing facilities; others cite limited supply of trained Nigerians as more important factor; Natl Nigerian Petroleum Corp ...","LAGOS, Nigeria — The oil business is booming here once again, so much so that the Government's decision to add surcharges of nearly $4 over the OPEC cartel price has met with widespread approval from Nigerians here. “Better late than never,” wrote Dr. Olu Akinmoladun, chief energy correspondent for the respected Business Times newspaper here.",NA,"29","1979-04-21T05:00:00+0000","nyt://article/555212d1-9f78-508a-afae-04caeed489cf",849,"nyt://article/555212d1-9f78-508a-afae-04caeed489cf"
"Repr Peter A Peyer says that Pres Carter told him and other Congressmen at White House breakfast that he had no assurances from oil cos that decontrol of oil prices would lead to greater production (S)","https://www.nytimes.com/1979/04/22/archives/westchester-weekly-westchester-journal.html","Repr Peter A Peyer says that Pres Carter told him and other Congressmen at White House breakfast that he had no assurances from oil cos that decontrol of oil prices would lead to greater production (S)","“We're asking about it now because we are finding more and more cases of thyroid cancer from such treatments,” the doctor replied. The patient was silent, but then he asked: “I wonder what is being done now that will prompt new questions in 30 years.”","WC","3","1979-04-22T05:00:00+0000","nyt://article/4c743b48-bf0c-54f8-b6a3-6f67887e6569",1664,"nyt://article/4c743b48-bf0c-54f8-b6a3-6f67887e6569"
"Robert J Herold letter urges greater effort to develop small-scale hydropower potential of Northeastern states","https://www.nytimes.com/1979/04/25/archives/letters-the-long-hard-road-to-fair-realty-taxation.html","Robert J Herold letter urges greater effort to develop small-scale hydropower potential of Northeastern states","To the Editor:","A","22","1979-04-25T05:00:00+0000","nyt://article/5033c899-ef8c-51c4-a3c6-65c3c165140e",2040,"nyt://article/5033c899-ef8c-51c4-a3c6-65c3c165140e"
"1st qr report (S)","https://www.nytimes.com/1979/04/25/archives/nets-surge-for-oil-companies-tight-market-raises-profits.html","1st qr report (S)","A number of oil companies reported sharply higher first‐quarter profits yesterday, bearing out earlier predictions that earnings would jump as a result of the tightened world oil market.","D","1","1979-04-25T05:00:00+0000","nyt://article/c9556a1b-d630-5783-a152-29bccfdc537c",865,"nyt://article/c9556a1b-d630-5783-a152-29bccfdc537c"
"Lr from Joseph T Lynaugh and Fred H Goldner (former pres and former chief of staff of NYC Health and Hospitals Corp, respectively,) urges that present strategy of hospital cost containment and resource allocations be re-examined, in light of reluctance of NYC and NYS officials to assume responsibility for listing hospitals in NYC that should be closed (M)","https://www.nytimes.com/1979/04/26/archives/letters-hospitalcost-battle-without-an-incentive-patriots-new-cause.html","Lr from Joseph T Lynaugh and Fred H Goldner (former pres and former chief of staff of NYC Health and Hospitals Corp, respectively,) urges that present strategy of hospital cost containment and resource allocations be re-examined, in light of reluc...","To the Editor: New York City and State officials appear to agree that there are excess hospital beds in the city, but each group insists that the other bear the responsibility to provide a list of hospitals that ought to be closed. At the same time, the state has gone to great lengths to attempt to save Brooklyn Jewish Hospital. These actions highlight the need to re‐examine the present strategy of hospital cost containment and resource reallocation.","A","22","1979-04-26T05:00:00+0000","nyt://article/102153d6-26d0-5fcc-a0f9-f2da4c195875",1999,"nyt://article/102153d6-26d0-5fcc-a0f9-f2da4c195875"
"Pres Carter formally sends his proposal on windfall profits tax to Congress; says he will fight inclusion of 'loopholes that you can sail an oil tanker through,' reference to so-called 'plowback' provisions; Repr Al Ullman predicts quick approval; Shell Oil president John F Bookout tells stockholders that tax would result in only partial decontrol of domestic oil prices (M)","https://www.nytimes.com/1979/04/27/archives/carter-asks-congress-for-oil-tax-pledges-again-to-fight-loopholes.html","Pres Carter formally sends his proposal on windfall profits tax to Congress; says he will fight inclusion of 'loopholes that you can sail an oil tanker through,' reference to so-called 'plowback' provisions; Repr Al Ullman predicts quick approval;...","WASHINGTON, April 26 — President Carter formally sent to Congress today his proposal for a so‐called windfall profits tax on oil that Is soon to be freed of price controls. The chairman of a key House committee predicted quick approval.","A","1","1979-04-27T05:00:00+0000","nyt://article/150dac3b-8366-5b05-ac42-a66e1e79c0f2",1045,"nyt://article/150dac3b-8366-5b05-ac42-a66e1e79c0f2"
"text of Pres Carter's statement on windfall profits tax","https://www.nytimes.com/1979/04/27/archives/carter-statement-on-oil-tax.html","text of Pres Carter's statement on windfall profits tax","WASHINGTON, April 26 — Following is a transcript of a statement made by President Carter today upon signing a message to Congress about the proposed “windfall” profits tax on oil companies:","D","5","1979-04-27T05:00:00+0000","nyt://article/adbdc29f-47be-5f43-a48b-e716e395492a",662,"nyt://article/adbdc29f-47be-5f43-a48b-e716e395492a"
"Sears, Roebuck announced that it would cut some prices next week to stay within the Administration's anti&#8208;inflation guidelines, following a personal appeal to the company by President Carter. The President was said to have telephoned Edward R. Telling, the Sears chairman, on Thursday, and in his absence spoke to a senior vice president. Meanwhile, the Council on Wage and Price Stability identified two major paper companies as probable violators of the price guidelines. In naming Crown Zellerbach and Hammermill Paper, the council made good on repeated threats to call attention to companies believed to be breaking the guidelines. [Page 1.]","https://www.nytimes.com/1979/04/28/archives/business-digest-the-economy-companies-international-markets-todays.html","","Sears, Roebuck announced that it would cut some prices next week to stay within the Administration's anti‐inflation guidelines, following a personal appeal to the company by President Carter. The President was said to have telephoned Edward R. Telling, the Sears chairman, on Thursday, and in his absence spoke to a senior vice president. Meanwhile, the Council on Wage and Price Stability identified two major paper companies as probable violators of the price guidelines. In naming Crown Zellerbach and Hammermill Paper, the council made good on repeated threats to call attention to companies believed to be breaking the guidelines. [Page 1.]",NA,"31","1979-04-28T05:00:00+0000","nyt://article/5071636a-686e-51d8-8639-3ac84bf1bad3",691,"nyt://article/5071636a-686e-51d8-8639-3ac84bf1bad3"
